text,offline_crime,online_crime,drugs,gambling,pornography,prostitution,slavery,suicide,terrorism,weapons,body_shaming,health_shaming,politics,racism,religion,sexual_minorities,sexism,social_injustice
"Помимо прочего, в ней была предложена довольно интересная классификация снайперов в зависимости от специфики их деятельности. Согласно ей специалистов предлагалось делить на три уровня.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Однако на мой взгляд есть и недостатки у этого пистолета :,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Потом оба были протерты нейлоновой щеткой и патчами.Поршни абсолютно идентичны и взаимозаменяемы. Патроны при стрельбе из обоих винтовок использовались одинаковые.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ну, так сразу не скажу. Похож на браунинг.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Теперь собственно, о необходимости использования бронежилета в ходе занятий по физической подготовке для разных категорий пользователей.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Зная ДОСТАТОЧНО о противнике, можно организовать бой таким образом, что не будет боя, а будет уничтожение противника.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Выбор инструмента зависит от каждой конкретной ситуации особенно для гражданских и умение эту самую ситуацию оценить может оказаться более важным, чем бить, стрелять и резать.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Запреградная травма с медицинской точки зрения - это локальная контузия внутренних органов ударной волной в направлении прилета пули. Ударная волна возникает при контакте высокоскоростного тыльного прогиба структуры с телом человека.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"B NUMBER мл в защитном футляре и без футляра имеют незначительную разницу в диаметре сопла, но на практике это не влияет на характеристики струи.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"В процессе испытаний также был выявлен ряд особенностей обнаружения, как целей, так и самого прожектора.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Исходя из вышесказанного, можно предложить следующие уровни противоосколочной стойкости средств индивидуальной бронезащиты:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Сперва, определимся с терминами. Под легализацией НКО я подразумеваю право на приобретение, хранение, ношение и использование его для самообороны в рамах действующего законодательства.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ну NUMBER января даже стрельба из гранатомёта особой паники не вызовет, кроме как у тех, по кому стреляют и непосредственных свидетелей.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMBER. Пустой магазин пристегивается достаточно мягко и без сбоев.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"А правильно подобранная «банка» реально снижает Вашу заметность для противника, повышая шансы уцелеть.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMBER. Прицельная марка.Фирменная особенность Эотека – его прицельная марка. Точка NUMBERмоа в круге NUMBERмоа.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Владельцы нового ТNUMBER отзовитесь...какие недостатки и плюсы нового образца?Много форумов почитал но мнение компитентных и авторитетных людей ганзы важнее,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Второй момент, из-за выраженного боброхвоста, стало очень неудобно взводить курок пальцем, или безопасно его спускать. Приходится полностью ""разбирать"" хват что бы произвести эту простую манипуляцию.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Действительно, испытание грязной водой образец прошел достойно, без единой задержки отстреляли полностью магазин.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сложности стрельбы из пистолета с глушителем:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Этим топиком начинаю ряд статей посвящённые малоизвестным пистолетам. В процессе появления новых данных статьи могут корректироваться и дополняться.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Впрочем, ее действительно обнаружили, но уже во время повторных испытаний. К этому моменту оружие проверили на кучность боя. И тут вдруг инженер, ведущий испытания, что-то, видимо, заподозрив, решил приложить линейку к стволу.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ну и самое главное – «кровь» не моя.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"В отчете особо отмечено, что трещины на деталях после  выстрелов, видимые невооруженным глазом и не вызвавшие нарушение нормальной работы механизмов, не являются признаком неудовлетворительной живучести деталей.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Как говорит по этому поводу один мой хороший знакомый: «Если человеку нужно много дури в патроне, то ему стоит для начала уменьшить количество дури в голове!»",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Сверху вниз: ранний вариант пистолета Стечкина, Маузер КNUMBER, пистолет-пулемет Судаева.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"- материалы направленные на провоцирование межнациональной/религиозной/политической розни,насилия;",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,0.0,0.0,0.0
"- рукоять однозначно GNUMBER, минимум скольжения и максимум цепкости, непривередливая.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
В Большую на NUMBER мм. длину прицельной линии.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NUMBERМеньший, чем у пистолетов аналогичного класса, вес за счёт изготовления корпуса и рамки пистолета из пластика.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Продам магазины для автомата Томпсона  - .NUMBERAC NUMBER-ти местные от KAHR ARMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
СВЧ под буржуинский патрон. Отличается главным образом магазином,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"И, наконец, чтобы определить возможности пистолета без «человеческого фактора», на дистанции NUMBER м. провели сравнительные стрельбы, закрепив оба «марголина» на станке «Цейсс».",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Не все модели обеспечивают возможность сложить приклад и зафиксировать его в сложенном состоянии, что важно для некоторых специальностей.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Наш форум позволяет делиться целыми темами или отдельными сообщениями в темах с социальными сетями, печатать их и/или скачивать.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
- путем вставки ссылок на внешние интернет ресурсы в подписи пользователей.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Есть сканы вот этой книги NUMBERстраниц. Если интересно, то выложу.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"NUMBER. Загрузка файлов.Для того, чтобы скачать интересующий вас файл, есть NUMBER пути:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"На форуме запрещено попрошайничество в любой форме, нацеленное как на отдельных пользователей, так и на пользователей в целом, просьбы перевести реальные деньги на веб-кошелёк.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Тоже самое с разделом ""файлы"" ну и просто темы в форуме, где теги есть, индексируются отлично.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMBER.NUMBER.NUMBER. Угроза жизни и/или здоровью пользователей форума - полная блокировка доступа к форуму «бан».,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"И тут, вдруг, мне пришла в голову мысль, что когда я говорил о двух категориях пользователей я все-таки не совсем прав, хотя сказанное покрывает примерно NUMBER% от их общей численности.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Извините, но вы упорно выдвигаете претензии к отсутствию информации, хотя по сути у вас претензия «не по привычной мне форме оформлено».",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Вот Вам,уважаемый, очень отличный сайт,там и обзоры и цену прикинете.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
